scenario_id,condition,round,event_index,agent_id,reputation_score,suspicion_score,is_expelled
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,10,21,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,10,21,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,10,21,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,10,21,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,10,21,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,11,22,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,12,23,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,13,24,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,14,25,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,15,26,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,16,27,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,17,28,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,18,29,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,19,30,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,20,31,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H4,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,HA0,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,HA1,0.4,5,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,HA2,0.4,2,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,M0,4.0,9,True
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed03,C1_vukzero_accountability,21,32,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H5,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H6,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,H7,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,M0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,1,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H6,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,H7,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,M0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,1,2,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H6,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,H7,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,M0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,3,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,H7,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,M0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,4,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,H7,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,M0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,2,5,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,H7,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,M0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,6,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,M0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,3,7,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,M0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,8,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,HA1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,HA2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,M0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,S1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,9,S2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H0,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H1,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H2,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H3,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H4,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H5,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H6,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,H7,1.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,HA0,0.0,0,False
R1_fake_microtask_claims_medium_seed04,C1_vukzero_accountability,4,10,HA1,0.0,0,False
