scenario_id,condition,round,event_index,agent_id,reputation_score,suspicion_score,is_expelled
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,H6,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,1,2,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H6,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,3,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,4,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,M0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,2,5,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,M0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,6,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,M0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,3,7,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,M0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,8,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,M0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,9,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,M0,2.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,4,10,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,M0,2.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,11,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,M0,2.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,5,12,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,M0,3.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,6,13,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,M0,4.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,7,14,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,M0,4.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,12,15,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,M0,4.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,13,16,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,M0,4.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,14,17,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H1,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,H7,1.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,M0,4.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C0_naive_reputation,15,18,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H5,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H6,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,1,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H6,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,1,2,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H6,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,3,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,M0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,4,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,HA0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,HA1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,HA2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,M0,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,S1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,2,5,S2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H0,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H1,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H2,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H3,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H4,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H5,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H6,1.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,H7,0.0,0,False
R1_fake_microtask_claims_low_seed04,C1_vukzero_accountability,3,6,HA0,0.0,0,False
